chrf,comet_seg,esa_bin,esa_score,id,langpair,src_lang,tgt_lang
64.11247411238,,(0-82],80.0,682,en-ru,en,ru
23.55485643860844,,(82-98],89.0,306,en-zh,en,zh
50.29216428218836,,(98-100],100.0,452,en-es,en,es
60.13738031164948,,(0-82],69.0,453,en-ru,en,ru
40.69460403870095,,(82-98],86.0,272,en-zh,en,zh
0.36469730123997085,,(98-100],99.0,298,en-zh,en,zh
1.7416360205395907,,(98-100],100.0,164,en-es,en,es
7.800367265744339,,(0-82],56.0,235,en-ru,en,ru
27.93762745722003,,(82-98],87.0,172,en-zh,en,zh
35.97259385891197,,(82-98],89.0,943,en-zh,en,zh
56.742001077452244,,(0-82],19.0,417,en-es,en,es
64.20746340032014,,(0-82],54.0,150,en-ru,en,ru
0.4576659038901602,,(82-98],84.0,484,en-zh,en,zh
48.90532011961341,,(82-98],95.0,40,en-zh,en,zh
78.98234371196077,,UNBINNED,80.0,171,en-es,en,es
74.90206939261962,,(0-82],39.0,154,en-ru,en,ru
36.18683823671752,,(82-98],93.0,785,en-zh,en,zh
22.269025878201514,,(98-100],100.0,194,en-zh,en,zh
14.468502702179936,,(98-100],99.0,483,en-es,en,es
41.777926202681634,,(0-82],57.0,614,en-ru,en,ru
6.95744314316795,,(98-100],99.0,312,en-es,en,es
21.092193215158595,,(82-98],93.0,791,en-zh,en,zh
73.1572599827763,,(98-100],100.0,482,en-es,en,es
11.077922654856899,,(0-82],58.0,424,en-ru,en,ru
38.81632078206957,,(82-98],87.0,942,en-zh,en,zh
52.909773440152684,,UNBINNED,92.0,59,en-zh,en,zh
65.66698345011854,,(82-98],98.0,477,en-es,en,es
5.358074539945257,,(98-100],100.0,162,en-ru,en,ru
71.23205981837741,,(82-98],90.0,772,en-es,en,es
48.59968629057178,,(0-82],78.0,731,en-zh,en,zh
78.29525251226474,,(98-100],100.0,170,en-es,en,es
100.0,,(98-100],99.0,677,en-ru,en,ru
30.029745162841444,,UNBINNED,92.0,186,en-zh,en,zh
11.917528281747739,,(0-82],42.0,472,en-zh,en,zh
66.51971337677753,,(82-98],95.0,234,en-es,en,es
50.764631848234345,,(0-82],75.0,106,en-ru,en,ru
55.0499798435858,,(98-100],100.0,179,en-es,en,es
52.31906975579539,,(82-98],87.0,780,en-zh,en,zh
86.91432060226852,,(98-100],100.0,576,en-es,en,es
75.91226451557101,,(82-98],92.0,34,en-ru,en,ru
59.61546450935341,,(0-82],72.0,49,en-zh,en,zh
38.499227843693276,,(98-100],100.0,720,en-zh,en,zh
70.27968150870298,,UNBINNED,65.0,41,en-es,en,es
71.97904739566296,,(0-82],64.0,146,en-ru,en,ru
0.0,,(98-100],100.0,217,en-zh,en,zh
29.76313789063027,,(82-98],84.0,793,en-zh,en,zh
83.7599381729245,,(98-100],99.0,725,en-es,en,es
51.14421461045229,,(98-100],100.0,198,en-ru,en,ru
1.1393229166666665,,UNBINNED,95.0,302,en-zh,en,zh
42.43483949570452,,(82-98],90.0,470,en-zh,en,zh
84.90877604590146,,(82-98],89.0,474,en-es,en,es
84.23104817764245,,(0-82],65.0,876,en-ru,en,ru
77.67211889231909,,(0-82],70.0,684,en-es,en,es
42.782425257569265,,(98-100],100.0,80,en-zh,en,zh
79.76803598191138,,(98-100],100.0,59,en-es,en,es
58.30883454185114,,(98-100],99.0,972,en-ru,en,ru
12.971647525445423,,(0-82],59.0,43,en-ru,en,ru
1.0749637755284076,,UNBINNED,95.0,414,en-zh,en,zh
73.34244467104905,,(98-100],100.0,34,en-es,en,es
77.70712505741308,,(98-100],100.0,573,en-ru,en,ru
69.76165657565873,,(0-82],22.0,701,en-ru,en,ru
29.2709862601167,,(98-100],100.0,317,en-zh,en,zh
74.68318299047289,,(98-100],100.0,143,en-es,en,es
50.31483616498611,,(82-98],86.0,722,en-ru,en,ru
55.39468301724152,,(82-98],97.0,128,en-zh,en,zh
2.4390243902439024,,(98-100],100.0,847,en-zh,en,zh
75.18354410270963,,(82-98],85.0,145,en-es,en,es
64.84406013849285,,(82-98],88.0,107,en-ru,en,ru
25.496073186741043,,UNBINNED,90.0,315,en-ru,en,ru
25.37170679276926,,UNBINNED,96.0,487,en-zh,en,zh
83.11169473166453,,(82-98],90.0,775,en-es,en,es
76.1180101542932,,(0-82],66.0,764,en-ru,en,ru
80.56377369788483,,(0-82],66.0,149,en-es,en,es
35.88065569018719,,(0-82],80.0,29,en-zh,en,zh
9.872085593981952,,(98-100],100.0,69,en-es,en,es
5.799732993742925,,(0-82],77.0,91,en-ru,en,ru
9.688817401390244,,(0-82],6.0,594,en-zh,en,zh
0.0,,(0-82],77.0,574,en-zh,en,zh
89.10016217803441,,(0-82],80.0,691,en-es,en,es
60.83059109065413,,(98-100],100.0,191,en-ru,en,ru
70.70251840159217,,(98-100],100.0,766,en-es,en,es
45.388604622387355,,(0-82],44.0,734,en-zh,en,zh
85.14512597147011,,(82-98],98.0,128,en-es,en,es
59.512737145367446,,(0-82],23.0,945,en-ru,en,ru
83.66809707948852,,(98-100],100.0,875,en-es,en,es
51.865003944796364,,(0-82],79.0,149,en-zh,en,zh
72.40988553303879,,(0-82],29.0,494,en-es,en,es
47.99461542630273,,(0-82],69.0,311,en-ru,en,ru
0.19425019425019427,,(98-100],100.0,280,en-zh,en,zh
41.98975925566232,,(82-98],95.0,15,en-zh,en,zh
70.89520524832469,,(98-100],99.0,459,en-es,en,es
79.91708169888261,,(0-82],77.0,573,en-ru,en,ru
8.391103084134967,,(0-82],33.0,634,en-ru,en,ru
36.527767297931376,,UNBINNED,75.0,785,en-zh,en,zh
68.9672117002906,,(98-100],100.0,272,en-es,en,es
79.51070241410628,,UNBINNED,87.0,30,en-ru,en,ru
66.19348160222944,,(0-82],25.0,770,en-es,en,es
27.700746441118714,,(0-82],50.0,979,en-zh,en,zh
67.55269030591323,,(98-100],100.0,789,en-es,en,es
59.249442650500114,,(82-98],91.0,803,en-ru,en,ru
0.0,,(98-100],100.0,262,en-ru,en,ru
36.90775827183098,,(82-98],98.0,259,en-zh,en,zh
69.70046854918549,,(98-100],100.0,261,en-es,en,es
74.42848033800058,,(0-82],12.0,745,en-ru,en,ru
70.4400578792366,,(82-98],90.0,77,en-zh,en,zh
52.38597243598999,,(82-98],98.0,146,en-zh,en,zh
21.241628892037927,,(98-100],99.0,424,en-es,en,es
61.421597431503336,,(98-100],100.0,489,en-ru,en,ru
1.0958405522064887,,(0-82],79.0,183,en-zh,en,zh
42.44497280433066,,(82-98],92.0,715,en-zh,en,zh
54.0240533636658,,(98-100],100.0,489,en-es,en,es
47.010810950030276,,(98-100],100.0,621,en-ru,en,ru
43.08619465739557,,UNBINNED,93.0,419,en-zh,en,zh
0.5070993914807302,,(82-98],90.0,622,en-zh,en,zh
71.39503824894584,,(0-82],75.0,977,en-es,en,es
62.56639084801699,,(0-82],66.0,419,en-ru,en,ru
69.92377037144438,,(0-82],50.0,617,en-ru,en,ru
0.18853695324283556,,(82-98],84.0,414,en-zh,en,zh
70.6548541234858,,UNBINNED,84.0,907,en-es,en,es
7.5106857372731985,,(98-100],100.0,681,en-ru,en,ru
78.83370876288959,,(0-82],66.0,425,en-es,en,es
0.3553660270078181,,(98-100],99.0,320,en-zh,en,zh
87.77740891307371,,(82-98],90.0,413,en-es,en,es
53.40298742438405,,(0-82],45.0,777,en-ru,en,ru
0.43859649122807015,,(0-82],0.0,792,en-ru,en,ru
31.97737211314226,,(0-82],81.0,972,en-zh,en,zh
68.62721127078323,,(0-82],40.0,798,en-es,en,es
56.08461386405694,,(98-100],100.0,848,en-ru,en,ru
52.614236317695664,,(98-100],100.0,582,en-zh,en,zh
47.6224447019966,,(82-98],98.0,88,en-zh,en,zh
62.311443959018966,,(98-100],99.0,877,en-es,en,es
85.15424403830202,,(98-100],100.0,822,en-ru,en,ru
100.0,,(98-100],100.0,633,en-es,en,es
25.63905350513544,,(98-100],99.0,34,en-zh,en,zh
48.76209884368729,,(0-82],32.0,805,en-es,en,es
57.675315639821655,,(0-82],70.0,766,en-ru,en,ru
37.273451384042176,,UNBINNED,86.0,133,en-zh,en,zh
42.21892690684083,,(0-82],15.0,150,en-zh,en,zh
64.37554311169534,,(0-82],55.0,621,en-es,en,es
65.3655589989995,,(82-98],90.0,84,en-ru,en,ru
0.32299741602067183,,(0-82],76.0,282,en-zh,en,zh
0.6613756613756614,,(82-98],95.0,477,en-zh,en,zh
87.91338939024065,,(98-100],100.0,380,en-es,en,es
60.70965126543414,,(0-82],49.0,806,en-ru,en,ru
74.75272258906193,,(0-82],2.0,487,en-es,en,es
0.33875338753387535,,(82-98],84.0,86,en-zh,en,zh
6.024206012822683,,UNBINNED,88.0,909,en-es,en,es
